마을명,시군구명,읍면동명,행정리명,편의시설명,편의시설유형,소재지전화번호,소재지도로명주소,소재지지번주소,위도,경도,인허가일자,상세영업상태코드,상세영업상태명,휴무일,운영시간,데이터기준일자
하천리마을,서귀포시,표선면,하천리,세븐일레븐 서귀포표선로드점,편의점,,제주특별자치도 서귀포시 표선면 일주동로 5705,제주특별자치도 서귀포시 표선면 하천리 148-1,33.3363765,126.842058,2021-07-13,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하천리마을,서귀포시,표선면,하천리,CU 제주하천점,편의점,,제주특별자치도 서귀포시 표선면 일주동로5645번길 1,제주특별자치도 서귀포시 표선면 하천리 15-13,33.34081977,126.8456706,2021-09-27,13,영업중,,,2022-09-30
하효마을,서귀포시,하효동,없음,하나로마트 효돈농협본점,마트,064-767-0394,제주특별자치도 서귀포시 하신상로 1 하나로마트,제주특별자치도 서귀포시 하효동 639,33.2609409,126.6171686,2008-06-19,13,영업중,연중무휴,(평일+주말+공휴일)07:00~21:00,2022-09-30
하효마을,서귀포시,하효동,없음,하효남부물류센터빅마트,마트,064-767-0054,제주특별자치도 서귀포시 하효중앙로 180,제주특별자치도 서귀포시 하효동 213-2,33.26346594,126.6180564,,13,영업중,연중무휴,(평일+주말+공휴일)06:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,나들가게 코사마트 미광마트,마트,064-767-4949,제주특별자치도 서귀포시 하신상로 24 미광하이퍼마켓,제주특별자치도 서귀포시 하효동 144-4,33.26278643,126.6177186,,13,영업중,연중무휴,(평일+주말+공휴일)08:00~23:00,2022-09-30
하효마을,서귀포시,하효동,없음,춘자네쇠소깍,쇼핑시설,064-732-1402,제주특별자치도 서귀포시 쇠소깍로 128,제주특별자치도 서귀포시 하효동 995,33.25212961,126.623042,,13,영업중,연중무휴,(평일+주말+공휴일)07:00~18:30,2022-09-30
하효마을,서귀포시,하효동,없음,제주애퐁당 쇠소깍점,쇼핑시설,064-733-7731,제주특별자치도 서귀포시 쇠소깍로 100,제주특별자치도 서귀포시 하효동 989,33.25451244,126.6223852,,13,영업중,연중무휴,(평일+주말+공휴일)09:00~18:00,2022-09-30
하효마을,서귀포시,하효동,없음,제주소나이 쇠소깍점,쇼핑시설,,제주특별자치도 서귀포시 쇠소깍로 151-8,제주특별자치도 서귀포시 하효동 999,33.25055279,126.6211575,,13,영업중,,,2022-09-30
하효마을,서귀포시,하효동,없음,효돈동우체국,우체국,064-767-0002,제주특별자치도 서귀포시 효돈로 160,제주특별자치도 서귀포시 하효동 152-3,33.26351973,126.6157621,,13,영업중,토요일+일요일+공휴일,(평일)09:00~18:00,2022-09-30
하효마을,서귀포시,하효동,없음,효돈 농협,은행,064-767-0391,제주특별자치도 서귀포시 효돈로 166 효돈농협,제주특별자치도 서귀포시 하효동 147-10,33.26347936,126.6165565,,13,영업중,토요일+일요일+공휴일,(평일)09:00~16:00,2022-09-30
하효마을,서귀포시,하효동,없음,하효마을다목적회관 전기차충전소,전기차충전소,1661-9408,제주특별자치도 서귀포시 칠십리로 746,제주특별자치도 서귀포시 하효동 607-2,33.25847432,126.6176998,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,효돈중학교 전기차충전소,전기차충전소,1833-8017,제주특별자치도 서귀포시 효돈로 207,제주특별자치도 서귀포시 하효동 15-1,33.26454315,126.6209254,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,소금막식당 전기차충전소,전기차충전소,1670-2690,제주특별자치도 서귀포시 쇠소깍로 151-10,제주특별자치도 서귀포시 하효동 1028-2,33.2505008,126.6203717,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,NH-OIL 효돈농협주유소,주유소,064-767-0395,제주특별자치도 서귀포시 일주동로 8163 (하효동),제주특별자치도 서귀포시 하효동 746,33.26028827,126.6153174,1992-03-20,13,영업중,연중무휴,(평일+주말+공휴일)07:00~21:00,2022-09-30
하효마을,서귀포시,하효동,없음,쇠소깍 공영주차장,주차장,064-760-3132,,제주특별자치도 서귀포시 하효동 990-1,33.25411584,126.6224245,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,효돈중학교 북측 공영주차장,주차장,064-760-2972,,제주특별자치도 서귀포시 하효동 11-2,33.26647462,126.6208338,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,효돈동주민센터 남측 공영주차장,주차장,064-760-4632,,제주특별자치도 서귀포시 하효동 149,33.26303269,126.6157079,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,쇠소깍 2주차장,주차장,064-760-4632,,제주특별자치도 서귀포시 하효동 999-1,33.25090078,126.6214403,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,공한지 무료주차장,주차장,064-760-3135,,제주특별자치도 서귀포시 하효동 989,33.25469958,126.6224032,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,효돈중학교 후문,클린하우스,064-760-4632,,제주특별자치도 서귀포시 하효동 11-2,33.26620667,126.6209289,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
하효마을,서귀포시,하효동,없음,셋가름클린하우스,클린하우스,064-760-4632,,제주특별자치도 서귀포시 하효동 255,33.26172063,126.6207873,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
하효마을,서귀포시,하효동,없음,성수동 클린하우스,클린하우스,064-760-4632,,제주특별자치도 서귀포시 하효동 545-3,33.25854211,126.6221801,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
하효마을,서귀포시,하효동,없음,용운사옆 클린하우스,클린하우스,064-760-4632,,제주특별자치도 서귀포시 하효동 407-2,33.26000672,126.6234884,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
하효마을,서귀포시,하효동,없음,알뜨르클린하우스,클린하우스,064-760-4632,,제주특별자치도 서귀포시 하효동 1304-4,33.24967453,126.6192163,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
하효마을,서귀포시,하효동,없음,칠십리클린하우스,클린하우스,064-760-4632,,제주특별자치도 서귀포시 하효동 907-1,33.25744385,126.6175863,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
하효마을,서귀포시,하효동,없음,앞밭듸클린하우스,클린하우스,064-760-4632,,제주특별자치도 서귀포시 하효동 625-2,33.25940738,126.6176582,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
하효마을,서귀포시,하효동,없음,GS25 효돈사거리점,편의점,0507-1314-8139,제주특별자치도 서귀포시 일주동로 8139,제주특별자치도 서귀포시 하효동 631-2,33.26035204,126.6177238,2020-01-08,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,GS25 쇠소깍점,편의점,064-763-1471,제주특별자치도 서귀포시 쇠소깍로 151-8,제주특별자치도 서귀포시 하효동 999,33.25057533,126.6211574,2015-05-11,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,CU 서귀포하효중앙점,편의점,064-733-3882,제주특별자치도 서귀포시 효돈순환로 252 (하효동) 1층,제주특별자치도 서귀포시 하효동 848,33.25688197,126.6173848,2021-04-05,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,CU 서귀포효돈점,편의점,064-763-0319,제주특별자치도 서귀포시 일주동로 8092,제주특별자치도 서귀포시 하효동 303,33.26313834,126.6214922,2020-08-03,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,CU 서귀포효돈중앙점,편의점,064-726-7050,제주특별자치도 서귀포시 과원동로 3,제주특별자치도 서귀포시 하효동 475,33.26126619,126.6203385,2016-11-28,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,세븐일레븐 서귀포쇠소깍점,편의점,064-733-1401,제주특별자치도 서귀포시 쇠소깍로 128,제주특별자치도 서귀포시 하효동 995,33.25209118,126.6230046,2006-10-26,13,영업중,연중무휴,(평일+주말+공휴일)08:00~20:00,2022-09-30
하효마을,서귀포시,하효동,없음,효돈동주민센터,화장실,064-760-0515,제주특별자치도 서귀포시 남선동산로 26,제주특별자치도 서귀포시 하효동 152-1,33.26329821,126.6155591,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,쇠소깍 공영주차장 화장실,화장실,064-760-3132,제주특별자치도 서귀포시 쇠소깍로 104,제주특별자치도 서귀포시 하효동 990-1,33.25396718,126.6224627,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,쇠소깍해변 종합안내센터,화장실,064-760-2771,제주특별자치도 서귀포시 쇠소깍로 142,제주특별자치도 서귀포시 하효동 997,33.25141272,126.6222698,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,쇠소깍 화장실,화장실,064-760-3132,제주특별자치도 서귀포시 쇠소깍로 128,제주특별자치도 서귀포시 하효동 995-4,33.25218706,126.6234039,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하효마을,서귀포시,하효동,없음,하효항 화장실,화장실,,제주특별자치도 서귀포시 쇠소깍로 151-8 맞은편,제주특별자치도 서귀포시 하효동 999,33.25048306,126.6212061,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
호근동마을,서귀포시,호근동,없음,나들가게 돔베낭길농수산편의점,마트,064-739-5064,제주특별자치도 서귀포시 태평로92번길 30,제주특별자치도 서귀포시 호근동 1593,33.24180819,126.531521,2011-05-13,13,영업중,,,2022-09-30
호근동마을,서귀포시,호근동,없음,올레코스7편의점,마트,064-738-4984,제주특별자치도 서귀포시 태평로92번길 16,제주특별자치도 서귀포시 호근동 1596-4,33.24291069,126.5321884,,13,영업중,,,2022-09-30
호근동마을,서귀포시,호근동,없음,호근새마을금고 본점,은행,064-739-7533,제주특별자치도 서귀포시 호근서호로 123,제주특별자치도 서귀포시 호근동 1764-2,33.25709227,126.5277397,,13,영업중,토요일+일요일+공휴일,,2022-09-30
호근동마을,서귀포시,호근동,없음,호근 재활용도움센터,재활용도움센터,064-760-3201,제주특별자치도 서귀포시 호근로26번길 10,제주특별자치도 서귀포시 호근동 1729-2,33.25403459,126.5268413,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,펠리체리조트 전기차충전소,전기차충전소,,제주특별자치도 서귀포시 태평로 111,제주특별자치도 서귀포시 호근동 479,33.24411332,126.5349155,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,치유의 숲 전기차충전소,전기차충전소,,제주특별자치도 서귀포시 산록남로 2271,제주특별자치도 서귀포시 호근동 산 1,33.29168526,126.5277118,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,휴미래빌 주민자치회 전기차충전소,전기차충전소,,제주특별자치도 서귀포시 호근서호로 54,제주특별자치도 서귀포시 호근동 634-1,33.25675425,126.5355434,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,서귀포시 일터나눔 자활센터 전기차충전소,전기차충전소,,제주특별자치도 서귀포시 속골로 22,제주특별자치도 서귀포시 호근동 1579-1,33.24129986,126.5294207,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,제이이피 전기차충전소,전기차충전소,,제주특별자치도 서귀포시 태평로120번길 20,제주특별자치도 서귀포시 호근동 409-4,33.24249033,126.5355035,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,루멘하임 전기차충전소,전기차충전소,,제주특별자치도 서귀포시 태평로 40-1,제주특별자치도 서귀포시 호근동 1660-1,33.24453113,126.5273566,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,제주브릭스 전기차충전소,전기차충전소,,제주특별자치도 서귀포시 태평로 121,제주특별자치도 서귀포시 호근동 479-4,33.24430349,126.5357407,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,돔베낭골노외공영주차장 전기차충전소,전기차충전소,,제주특별자치도 서귀포시 태평로92번길 49,제주특별자치도 서귀포시 호근동 1619,33.24015941,126.5318409,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,제주도그릴 전기차충전소,전기차충전소,,,제주특별자치도 서귀포시 호근동 425-2,33.24385306,126.5340343,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,기아오토큐 중부점 전기차충전소,전기차충전소,,,제주특별자치도 서귀포시 호근동 806,33.26229646,126.5366061,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,플레이롤러 전기차충전소,전기차충전소,,제주특별자치도 서귀포시 중산간동로 8348,제주특별자치도 서귀포시 호근동 2039-1,33.26156557,126.5251023,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,서귀포흑돼지명가 전기차충전소,전기차충전소,,,제주특별자치도 서귀포시 호근동 431-8,33.24387934,126.5362405,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,SK엔크린 희망주유소,주유소,064-739-5149,제주특별자치도 서귀포시 중산간동로 8231,제주특별자치도 서귀포시 호근동 816-2 ,33.2618823,126.5373702,1995-10-17,13,영업중,일요일+공휴일,(평일)07:30~19:00+(토요일)12:00~18:30,2022-09-30
호근동마을,서귀포시,호근동,없음,돔베낭골공영주차장,주차장,064-760-3132,제주특별자치도 서귀포시 태평로92번길 49,제주특별자치도 서귀포시 호근동 1619,33.24013463,126.5318438,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,대륜동 속골로 입구 북쪽,클린하우스,064-760-3201,제주특별자치도 서귀포시 속골로 59,제주특별자치도 서귀포시 호근동 1528,33.24522974,126.5302902,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,대륜동 돔베낭골 주차장,클린하우스,064-760-3201,제주특별자치도 서귀포시 태평로 92번길 49,제주특별자치도 서귀포시 호근동 1619,33.2401066,126.5315837,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,대륜동 용천사입구,클린하우스,064-760-3201,제주특별자치도 서귀포시 중산간동로 8290-4,제주특별자치도 서귀포시 호근동 2142,33.26189822,126.530193,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,대륜동 호근썬마트 맞은편,클린하우스,064-760-3201,,제주특별자치도 서귀포시 호근동 1786-2,33.25744282,126.5268605,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,대륜동 서강네스빌 옆,클린하우스,064-760-3201,제주특별자치도 서귀포시 호근서호로 79,제주특별자치도 서귀포시 호근동 1366-3,33.25716144,126.5323244,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,대륜동 서호서부농협 동쪽,클린하우스,064-760-3201,,제주특별자치도 서귀포시 호근동 1770,33.25573736,126.5264968,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,대륜동 호근로 112번길 입구,클린하우스,064-760-3201,,제주특별자치도 서귀포시 호근동 1883-1,33.26034516,126.5272178,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,대륜동 희망주유소 맞은편,클린하우스,064-760-3201,,제주특별자치도 서귀포시 호근동 816,33.26218657,126.537374,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,대륜동 속골로 입구,클린하우스,064-760-3201,제주특별자치도 서귀포시 태평로 60,제주특별자치도 서귀포시 호근동 1567-2,33.244417,126.5299539,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,대륜동 서호교회 옆,클린하우스,064-760-3201,,제주특별자치도 서귀포시 호근동 2142,33.25667559,126.5242756,,18,사용중,연중무휴,,2022-09-30
호근동마을,서귀포시,호근동,없음,CU 서귀여고점,편의점,064-738-5229,제주특별자치도 서귀포시 태평로 95,제주특별자치도 서귀포시 호근동 1550-1,33.24449357,126.5335266,2020-05-01,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
호근동마을,서귀포시,호근동,없음,CU 서귀호근점,편의점,,제주특별자치도 서귀포시 호근서호로 153,제주특별자치도 서귀포시 호근동 1840-1,33.25726258,126.5245193,2021-07-23,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
호근동마을,서귀포시,호근동,없음,씨유 서귀호근로점,편의점,064-738-9374,제주특별자치도 서귀포시 중산간동로 8351,제주특별자치도 서귀포시 호근동 2004,33.26103612,126.5245793,2021-04-06,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
호근동마을,서귀포시,호근동,없음,CU 서귀호근중앙점,편의점,,제주특별자치도 서귀포시 호근서호로 125 ,제주특별자치도 서귀포시 호근동 1764-17,33.2571976,126.5275782,2021-01-12,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
호근동마을,서귀포시,호근동,없음,돔베낭골공중화장실,화장실,,제주특별자치도 서귀포시 태평로92번길 49,제주특별자치도 서귀포시 호근동 1619,33.24014358,126.5318276,,18,사용중,연중무휴,,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,하나로마트 김녕농협본점,마트,064-783-5660,제주특별자치도 제주시 구좌읍 김녕로 107,제주특별자치도 제주시 구좌읍 김녕리 1634,33.55461759,126.7492281,,13,영업중,연중무휴,(평일+주말+공휴일)07:00~21:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕킹마트,마트,064-784-8789,제주특별자치도 제주시 구좌읍 김녕로 124,제주특별자치도 제주시 구좌읍 김녕리 1691-2,33.55466014,126.7513251,2014-07-17,13,영업중,연중무휴,(평일+주말+공휴일)07:00~21:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕우체국,우체국,064-783-5002,제주특별자치도 제주시 구좌읍 김녕로 86,제주특별자치도 제주시 구좌읍 김녕리 3554,33.55405667,126.7471703,,13,영업중,토요일+일요일+공휴일,(평일)09:00~16:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,우정새마을금고 김녕지점,은행,064-783-5406,제주특별자치도 제주시 구좌읍 김녕로 83,제주특별자치도 제주시 구좌읍 김녕리 3607,33.55445057,126.7468999,,13,영업중,토요일+일요일+공휴일,(평일)09:00~16:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕농협 본점,은행,064-783-5657,제주특별자치도 제주시 구좌읍 김녕로 107,제주특별자치도 제주시 구좌읍 김녕리 1634,33.5546382,126.7493895,,13,영업중,토요일+일요일+공휴일,(평일)09:00~16:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕드림타운 전기차충전소,전기차충전소,1833-8017,제주특별자치도 제주시 구좌읍 김녕로1길 25-1,제주특별자치도 제주시 구좌읍 김녕리 3678,33.55595573,126.7477624,,18,사용중,연중무휴,(평일+주말+공휴일)09:00~18:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,CU김녕교차로점 전기차충전소,전기차충전소,1588-5339,제주특별자치도 제주시 구좌읍 일주동로 1998,제주특별자치도 제주시 구좌읍 김녕리 2406,33.551309,126.7438483,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕리대충동 새마을회 전기차충전소,전기차충전소,1544-4279,제주특별자치도 제주시 구좌읍 김녕로8길 32-21,제주특별자치도 제주시 구좌읍 김녕리 2111,33.55176216,126.7471931,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕리사무소 전기차충전소,전기차충전소,1544-4279,,제주특별자치도 제주시 구좌읍 김녕리 1811,33.55146653,126.7492318,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕성당 전기차충전소,전기차충전소,1833-8017,제주특별자치도 제주시 구좌읍 김녕로8길 5-2,제주특별자치도 제주시 구좌읍 김녕리 1714-2,33.55374213,126.7487783,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕교회 전기차충전소,전기차충전소,1670-2690,제주특별자치도 제주시 구좌읍 김녕로14길 41,제주특별자치도 제주시 구좌읍 김녕리 1126,33.55140212,126.7530708,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕119지역센터 전기차충전소,전기차충전소,1661-9408,제주특별자치도 제주시 구좌읍 김녕로 242,제주특별자치도 제주시 구좌읍 김녕리 352-3,33.55420721,126.7628781,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,제주어른이집 전기차충전소,전기차충전소,1670-2690,,제주특별자치도 제주시 구좌읍 김녕리 2524,33.55243185,126.7440253,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,플라이진 전기차충전소,전기차충전소,1833-8017,제주특별자치도 제주시 구좌읍 김녕항1길 22,제주특별자치도 제주시 구좌읍 김녕리 3778,33.55690061,126.7452357,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,빨간풍차 전기차충전소,전기차충전소,1544-4279,제주특별자치도 제주시 구좌읍 김녕로 50-14,제주특별자치도 제주시 구좌읍 김녕리 3478,33.55427516,126.7438072,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,새김녕의원 전기차충전소,전기차충전소,1566-1704,제주특별자치도 제주시 구좌읍 김녕로 116,제주특별자치도 제주시 구좌읍 김녕리 1701,33.55466966,126.7504542,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,동부보건소 전기차충전소,전기차충전소,1899-8852,제주특별자치도 제주시 구좌읍 김녕로 118,제주특별자치도 제주시 구좌읍 김녕리 1697-1,33.55466994,126.7505955,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,신산동경로당 전기차충전소,전기차충전소,1899-8852,제주특별자치도 제주시 구좌읍 김녕로14길 29,제주특별자치도 제주시 구좌읍 김녕리 1132-7,33.55247642,126.7526451,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,구좌체육관 전기차충전소,전기차충전소,1661-9408,제주특별자치도 제주시 구좌읍 김녕로 209,제주특별자치도 제주시 구좌읍 김녕리 497-1,33.55592556,126.7609566,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,동부농업기술센타 전기차충전소,전기차충전소,,제주특별자치도 제주시 구좌읍 김녕남6길 8,제주특별자치도 제주시 구좌읍 김녕리 1892,33.55046149,126.7504649,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,센트럴시티에덴 지엔에프 전기차충전소,전기차충전소,1522-2573,제주특별자치도 제주시 구좌읍 김녕로21길 5-5,제주특별자치도 제주시 구좌읍 김녕리 1220,33.55628096,126.7548175,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,소망요양원 전기차충전소,전기차충전소,1899-8852,제주특별자치도 제주시 구좌읍 동김길 150,제주특별자치도 제주시 구좌읍 김녕리 5685,33.54795605,126.7315428,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,위리아 전기차충전소,전기차충전소,1833-2377,제주특별자치도 제주시 구좌읍 김녕남8길 55-87,제주특별자치도 제주시 구좌읍 김녕리 731-5,33.54294658,126.7612629,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,현대오일뱅크 새희망주유소,주유소,064-783-5231,제주특별자치도 제주시 구좌읍 김녕로 138,제주특별자치도 제주시 구좌읍 김녕리 1674,33.55504364,126.7526108,1985-02-06,13,영업중,연중무휴,(평일+주말+공휴일)07:00~20:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,구좌읍 공영주차장(405-2-000254),주차장,,제주특별자치도 제주시 구좌읍 김녕로1길 45-8,제주특별자치도 제주시 구좌읍 김녕리 1352-1,33.5578216,126.7486588,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,구좌읍 공영주차장(405-2-000258),주차장,,,제주특별자치도 제주시 구좌읍 김녕리 492,33.55825996,126.7629236,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕리 1223-19앞 해안변,클린하우스,064-728-7742,제주특별자치도 제주시 구좌읍 김녕로21길 21,제주특별자치도 제주시 구좌읍 김녕리 1223-19,33.55766248,126.7558717,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕성세기해변 주차장,클린하우스,064-728-7742,제주특별자치도 제주시 구좌읍 해맞이해안로 9,제주특별자치도 제주시 구좌읍 김녕리 497-4,33.55664051,126.7588575,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕미로공원 내부,클린하우스,064-728-7742,,제주특별자치도 제주시 구좌읍 김녕리 산 38-5,33.53589268,126.7720093,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕관광단지내 주차장,클린하우스,064-728-7742,,제주특별자치도 제주시 구좌읍 김녕리 492,33.55820591,126.7629453,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕어촌계창고 앞,클린하우스,064-728-7742,,제주특별자치도 제주시 구좌읍 김녕리 1247,33.55645397,126.7534091,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,임풍해장국앞,클린하우스,064-728-7742,,제주특별자치도 제주시 구좌읍 김녕리 2121,33.55534615,126.7528496,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕리 1466-2 클린하우스,클린하우스,064-728-7742,,제주특별자치도 제주시 구좌읍 김녕리 1466-2,33.55656269,126.7525446,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
김녕리마을,제주시,구좌읍,김녕리,김녕중학교 안,클린하우스,064-728-7742,제주특별자치도 제주시 구좌읍 김녕로 118-20,제주특별자치도 제주시 구좌읍 김녕리 1726-2,33.55235709,126.7515874,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
